id,SMILES,Tg,FFV,Tc,Density,Rg,MW,NRings,HBranches,numRotate,MV,VDWV
75135470.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(N=Nc3ccc(C#N)cc3)c3ccccc23)cc1,,0.35826873,,,,561.226371092,4,4,14,1360.1177800761423,525.3537446691655
1078510278.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(N=Nc3ccc(C)cc3)c3ccccc23)cc1,,0.36498491,,,,550.246772188,4,4,14,1366.7676328340872,525.2850771189298
829968625.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(N=Nc3ccc(Cl)cc3)c3ccccc23)cc1,,0.36207231,,,,570.192149772,4,4,14,1363.9353808872243,524.5439653416328
1873242473.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(N=Nc3ccc(F)cc3)c3ccccc23)cc1,,0.35605621,,,,554.2217003119999,4,4,14,1364.735423389685,516.0402439513647
1740967529.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(N=Nc3ccccc3)c3ccccc23)cc1,,0.35826257,,,,536.2311221240001,4,4,14,1329.6179859224383,510.3028405489331
1895063835.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,,0.34298576,,,,412.18858861599995,2,3,13,1068.165263293016,393.2588241860139
636526191.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1OC,,0.34293786,,,,442.1991532999999,2,4,14,1129.1364721477314,416.27455323147564
1487920180.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OCCCC)cc2)cc1,,0.35353312,,,,454.23553880799994,2,3,16,1173.7088111578112,439.3450150825724
1150855035.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OCCCCCC)cc2)cc1,14.67015775,,,,,482.26683893599994,2,3,18,1269.100265350738,470.1300136851669
1379119982.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C=CC2=C(C#N)C(=C(C#N)C#N)OC2(C)C)cc1OCCCCCC,,0.37360953,,,,571.304621412,2,7,18,1461.200685125515,553.5104012245286
1238011731.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C=Nc2ccc(C#N)cc2)cc1,,0.3618059,,,,390.194342692,2,2,12,1024.720920061825,383.36467517395215
351687879.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C=Nc2ccc(CCCC)cc2)cc1,12.41121342,,,,,421.26169398,2,2,15,1119.7165912183257,423.30690119333644
1469897580.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(N=Nc2ccc(C#N)cc2)cc1,,0.36995915,,,,391.1895916600001,2,2,12,1039.079475019346,380.03875434956194
1584683487.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(N=Nc2ccc(C3OCC4(CO3)CC3C=CC4C3)cc2)cc1,,0.3605339,,,,530.278072316,5,3,13,1294.8730975762328,498.06894642164207
1598423326.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(N=Nc2ccc(OC)cc2)cc1,,0.35997482,,,,396.204907376,2,2,13,1016.307810224986,380.20344721765497
972337368.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(N=Nc2ccc(OCCCC)cc2)cc1,,0.36838691,,,,438.251857568,2,2,16,1145.2285244426923,428.8292565833615
1710766762.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(N=Nc2ccc(OCCCCCCCCCC)cc2)cc1,,0.37981521,,,,522.345757952,2,2,22,1363.2414463555756,518.4295834615746
730173328.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.36098706,,,,411.1794209,2,3,13,1027.6749510628435,380.0800344492567
1512714339.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(N=Nc2ccncc2)cc1,,0.36156812,,,,367.1895916600001,2,2,12,954.1406239222771,354.07570211931466
1513913960.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(-c3ccc(OC)cc3)cc2)cc1,,0.34280149,,,,488.21988874399995,3,3,14,1252.0108175889789,469.6205738648428
263087206.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(OC)c(Br)c2)cc1,,0.35326079,,,,490.099100684,2,4,13,1094.1881582657918,402.4968201294525
177156003.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,,0.34368741,,,,412.18858861599995,2,3,13,1061.5922687093703,393.24807776851793
1624631059.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,,0.35532561,,,,454.23553880799994,2,3,16,1167.2346469142658,438.71703813924444
564916558.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1,,0.35590587,,,,482.26683893599994,2,3,18,1268.7249537810017,471.14857240514795
664875746.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCCCC)cc2)cc1,,0.3596616,,,,510.29813906399994,2,3,20,1333.5267275335143,501.00988445920655
2000404932.0,*CC(*)(C)C(=O)OCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,,0.35117887,,,,432.193673996,3,3,12,1107.939653737672,415.90819828950737
790422297.0,*CC(*)(C)C(=O)OCCCCCCOc1cccc(C(=O)Oc2ccc(C#N)cc2)c1,,0.34903264,,,,407.17327290000003,2,3,12,1062.9141182175877,389.7941337057675
1629642981.0,*CC(*)(C)C(=O)OCCCCCCc1ccc(C(C)=Cc2ccc(OC)cc2)cc1,,0.36591214,,,,392.23514488399996,2,3,12,1058.6355680426632,398.778460786653
431834567.0,*CC(*)(C)C(=O)OCCCCCCc1ccc(N=Nc2ccc(OC(F)(F)F)cc2)cc1,,0.36108556,,,,434.18172732,2,4,12,1058.7462863827034,390.39878459448175
789164013.0,*CC(*)(C)C(=O)OCCCCCCn1c2ccccc2c2cc(N=Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])ccc21,,0.3638222,,,,529.196133584,4,7,13,1248.5342328506995,470.89623132426345
671423635.0,*CC(*)(C)C(=O)OCCCCCCn1c2ccccc2c2ccccc21,,0.35236027,,,,335.18852904000005,3,3,9,875.1144086383493,337.06154760938375
991749301.0,*CC(*)(C)C(=O)OCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,,0.3553822,,,,349.167793596,2,2,10,938.9642241337119,344.6523615648254
581660606.0,*CC(*)(C)C(=O)OCCCCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,,0.33969728,,,,398.172938552,2,3,12,1023.9735445840291,377.73754984749775
1846095810.0,*CC(*)(C)C(=O)OCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,,0.34387832,,,,418.178023932,3,3,11,1058.9149596351003,399.7157237524059
191380298.0,*CC(*)(C)C(=O)OCCCCCc1ccc(N=Nc2ccc(OC(F)(F)F)cc2)cc1,,0.35838591,,,,420.166077256,2,4,11,1003.6787137626201,372.2645054830989
1773982795.0,*CC(*)(C)C(=O)OCCCCCn1c2ccccc2c2ccccc21,,0.35157663,,,,321.17287897600005,3,3,8,857.7664827706419,320.42734917955624
2055251139.0,*CC(*)(C)C(=O)OCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,,0.33838791,,,,384.157288488,2,3,11,986.5992585238691,362.1916308217072
722624089.0,*CC(*)(C)C(=O)OCCCCOc1ccc(N=Nc2ccc(C#N)cc2)cc1,,0.36422503,,,,363.1582915320001,2,2,10,962.8629613398093,350.1770902468258
1723062866.0,*CC(*)(C)C(=O)OCCCCOc1ccc(OC(=O)c2ccc(-c3ccc(OC)cc3)cc2)cc1,,0.34182885,,,,460.188588616,3,3,12,1163.6588206876563,440.1129757940174
328019914.0,*CC(*)(C)C(=O)OCCCCOc1ccc(OC(=O)c2ccc(OC)c(Br)c2)cc1,,0.35295173,,,,462.067800556,2,4,11,1015.2940829742853,372.4786479801537
1088166568.0,*CC(*)(C)C(=O)OCCCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,,0.33766319,,,,384.157288488,2,3,11,988.1473875834959,363.91408743248184
429776664.0,*CC(*)(C)C(=O)OCCCCOc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,,0.34886491,,,,426.20423868,2,3,14,1113.7906306363184,409.9697055062824
1947367944.0,*CC(*)(C)C(=O)OCCCCOc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1,,0.35714893,,,,454.235538808,2,3,16,1166.6114342439353,438.25979622270677
547840653.0,*CC(*)(C)C(=O)OCCCCOc1ccc(OC(=O)c2ccc(OCCCCCCCC)cc2)cc1,,0.38665475,,,,482.266838936,2,3,18,1258.2785643213604,469.9661671990482
272832139.0,*CC(*)(C)C(=O)OCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,,0.34243851,,,,404.162373868,3,3,10,1023.3702306215267,385.0893679782145
1868095680.0,*CC(*)(C)C(=O)OCCCCc1ccc(N=Nc2ccc(OC(F)(F)F)cc2)cc1,,0.35542759,,,,406.150427192,2,4,10,975.4233536845117,359.3862185774831
1934582540.0,*CC(*)(C)C(=O)OCCCCc1ccccc1,,0.36056705,,,,218.130679816,1,2,7,638.6278649047835,227.3764712643284
1715966441.0,*CC(*)(C)C(=O)OCCCCl,,0.35991969,,,,162.044757272,0,2,5,456.85973217380376,153.5156923183251
1722126361.0,*CC(*)(C)C(=O)OCCCCn1c2ccccc2c2cc(N=Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])ccc21,,0.36195293,,,,501.164833456,4,7,11,1156.7090807515267,438.0181332225606
582946121.0,*CC(*)(C)C(=O)OCCCCn1c2ccccc2c2ccccc21,,0.3510259,0.1695,1.063120281,11.45732375,307.15722891200005,3,3,7,807.4071735965242,303.23214976907974
91927958.0,*CC(*)(C)C(=O)OCCCN(C)c1ccc(N(C)C)cc1,,0.36463818,,,,276.183778008,1,4,8,765.7755803183845,280.7414408123154
2026975698.0,*CC(*)(C)C(=O)OCCCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.35100241,,,,412.17466986799997,2,4,12,985.9239274510901,370.36609654539353
361088502.0,*CC(*)(C)C(=O)OCCCOc1ccc(-c2ccc(C#N)cc2)cc1,,0.34900517,,,,321.136493468,2,2,8,860.7764427856863,316.4847863859802
1148596222.0,*CC(*)(C)C(=O)OCCCOc1ccc(C(=O)Oc2ccc3ccc(=O)oc3c2)cc1,,0.32418426,,,,408.12090298,3,3,9,984.9263000248282,366.5620366302593
1122012910.0,*CC(*)(C)C(=O)OCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,,0.34405824,,,,390.14672380400003,3,3,9,986.712439696063,370.56193173584074
,*CC(*)(C)C(=O)OCCC[Si]12O[Si]3(CC(C)C)O[Si]4(CC(C)C)O[Si](CC(C)C)(O1)O[Si]1(CC(C)C)O[Si](CC(C)C)(O2)O[Si](CC(C)C)(O3)O[Si](CC(C)C)(O4)O1,,0.40617403,,,,942.3232692880002,6,25,20,1927.0189037096006,801.9747742116957
766749407.0,*CC(*)(C)C(=O)OCCCc1ccc(N=Nc2ccc(OC(F)(F)F)cc2)cc1,,0.35850149,,,,392.13477712800005,2,4,9,948.9674585647142,345.30807303972966
1559560345.0,*CC(*)(C)C(=O)OCCCl,,,0.1325,1.111949892,14.37849945,148.029107208,0,2,4,421.9178702219052,138.33051369314407
1650643323.0,*CC(*)(C)C(=O)OCCCn1c2ccccc2c2ccccc21,,0.35272474,,,,293.14157884800005,3,3,6,761.1838122904506,289.76453667084553
992359277.0,*CC(*)(C)C(=O)OCCF,,,0.168,1.091984203,14.10579773,132.058657748,0,2,4,385.7959528340235,125.63430944027293
1956150521.0,*CC(*)(C)C(=O)OCCN(C)C,,0.36516646,0.2005,0.981910387,12.3457196,157.11027872,0,3,5,485.48842848498424,163.58288003023665
68342514.0,*CC(*)(C)C(=O)OCCN(C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,,0.35608042,,,,366.15795718399994,2,4,9,929.921327647913,347.62447307811993
1676729998.0,*CC(*)(C)C(=O)OCCN(C)c1ccc(N(C)C)cc1,,0.36781623,,,,262.168127944,1,4,7,733.1344970358715,266.74917118654906
285241910.0,*CC(*)(C)C(=O)OCCN(C)c1ccc(N=Nc2ccc(N=Nc3ccc(C#N)cc3)cc2C)cc1,,0.38137962,,,,466.21172407200004,3,4,10,1188.7226038875408,446.5002990865616
1692408347.0,*CC(*)(C)C(=O)OCCN(C)c1ccc(N=Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)cc1,,0.36514397,,,,483.1576399,3,5,11,1131.1438317129969,423.800747687959
169582663.0,*CC(*)(C)C(=O)OCCN(C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.36754584,,,,368.14845511999994,2,4,9,923.2324912244841,336.7376957602898
148248890.0,*CC(*)(C)C(=O)OCCN(CC)CC,,0.3615965,0.2375,0.960101927,11.45757736,185.141578848,0,3,7,554.3381597162754,193.28736568718867
254845509.0,*CC(*)(C)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,0.1095,1.49945764,12.31638522,639.0372086680001,0,21,14,1032.522831366418,399.0448615416385
549389508.0,*CC(*)(C)C(=O)OCCN(CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,,,0.19,1.122445545,12.26891849,382.16410518399994,2,4,10,957.1927253827345,355.6331133729657
852180145.0,*CC(*)(C)C(=O)OCCN(CC)c1ccc(N=Nc2ccc(C#N)cc2)cc1,,0.37352321,,,,362.174275944,2,3,9,955.8710648455472,353.4201506028371
380971589.0,*CC(*)(C)C(=O)OCCN(CC)c1ccc(N=Nc2ccc(OC)cc2)c(C)c1,,0.36983634,,,,381.20524172399996,2,4,10,1013.5528164655285,373.26997215555366
1206071463.0,*CC(*)(C)C(=O)OCCN(CC)c1ccc(N=Nc2ccc(S(C)(=O)=O)cc2)cc1,,0.37573,,,,415.15657727999996,2,5,10,1033.4308531477452,381.39270155246226
1405342945.0,*CC(*)(C)C(=O)OCCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])c3ccccc23)cc1,,0.35424799,,,,432.17975524799994,3,5,10,1052.7160518627652,398.7544374728009
1956587899.0,*CC(*)(C)C(=O)OCCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.36616331,,,,382.16410518399994,2,4,10,949.624826232155,352.5204876961624
1286286715.0,*CC(*)(C)C(=O)OCCN(CC)c1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,,0.37343287,,,,439.131425152,3,4,10,1013.116112663853,385.4466462702369
885496474.0,*CC(*)(C)C(=O)OCCN(CC)c1ccc([N+](=O)[O-])cc1,,0.35415635,,,,278.126657056,1,4,8,719.4796410510744,258.01803393820427
1436896741.0,*CC(*)(C)C(=O)OCCN(CC)c1ccccc1,,0.36250293,,,,233.141578848,1,3,7,660.3065557351553,239.08948267668603
702351726.0,*CC(*)(C)C(=O)OCCN(CCCC)c1ccc(N=Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)cc1,,0.37056907,,,,525.204590092,3,5,14,1255.453499972253,470.82190214640656
436095263.0,*CC(*)(C)C(=O)OCCN(CCCC)c1ccc(N=Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)cc1,,0.36999432,,,,527.166096408,3,5,14,1245.3101399683433,469.18130179664297
528781081.0,*CC(*)(C)C(=O)OCCNC(=O)N(CCCCCC)CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,23.2402228,,,,,582.2999895319999,1,11,19,1298.0510406176604,481.2877130987858
1381529897.0,*CC(*)(C)C(=O)OCCNC(C)(C)C,,0.36999858,0.184,0.899956342,11.94476747,185.141578848,0,4,5,553.4254458078809,190.88778618254315
462869039.0,*CC(*)(C)C(=O)OCCOC,,,0.1815,1.033359022,13.61871523,144.078644244,0,2,5,435.7523513495414,143.22828661916182
1351618025.0,*CC(*)(C)C(=O)OCCOC(=O)c1cc(OC(=O)c2ccc(N=Nc3ccc(OCCCCCCC)cc3)cc2)cc(OC(=O)c2ccc(N=Nc3ccc(OCCCCCCC)cc3)cc2)c1,9.014452923,,,,,910.4152940560001,5,6,28,2214.8488627908014,848.848493393086
31841016.0,*CC(*)(C)C(=O)OCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,,0.41138901,,,,324.05936534399996,1,6,8,751.1235622272147,263.60446781832474
147677118.0,*CC(*)(C)C(=O)OCCOCC,,,0.212,1.013471369,12.39029756,158.094294308,0,2,6,467.52659765541773,157.745472978925
1498770138.0,*CC(*)(C)C(=O)OCCOCCO,,0.31660238,,,,174.089208928,0,2,7,488.44796417191543,164.53788830136708
673704172.0,*CC(*)(C)C(=O)OCCOCCOC,,0.33828721,,,,188.104858992,0,2,8,539.2631915576097,182.06143102629684
1650263868.0,*CC(*)(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC,,0.35087647,,,,452.2621474799999,0,2,26,1155.6886950193984,415.07548659951266
1478638391.0,*CC(*)(C)C(=O)OCCOCCOCCOCCOc1ccc(N=Nc2ccc(C#N)cc2)cc1,,0.35894931,,,,467.2056356480001,2,2,17,1195.1166612846257,434.644637917403
873980403.0,*CC(*)(C)C(=O)OCCOCCOCCOc1ccc(N=Nc2ccc(C#N)cc2)cc1,,0.35955244,,,,423.1794209000001,2,2,14,1066.4270437859473,394.5346742833891
1648532900.0,*CC(*)(C)C(=O)OCCOCCOCC[N+](CC)(CC)CCCCS(=O)(=O)O,,0.40560629,,,,410.22069991208997,0,6,18,986.8192327738261,363.731832096912
116907306.0,*CC(*)(C)C(=O)OCCOCCOc1ccc(N=Nc2ccc(C#N)cc2)cc1,,0.356451,,,,379.15320615200005,2,2,11,967.8420550773146,355.9284208320508
802506538.0,*CC(*)(C)C(=O)OCCOCC[N+](CC)(CC)CCCCS(=O)(=O)O,,0.420485,,,,366.19448516408994,0,6,15,889.4621318219724,325.44426582999944
1814521184.0,*CC(*)(C)C(=O)OCCO[N+](=O)[O-],,0.49559463,,,,175.048072388,0,3,6,459.13752532102586,147.59815733891932
1995487445.0,*CC(*)(C)C(=O)OCCO[Si](C)(C)C,,0.40711704,,,,202.102520966,0,4,6,586.8500072310701,201.74762643274605
759255806.0,*CC(*)(C)C(=O)OCCOc1ccc(-c2ccc(-c3ccc(C#N)cc3)cc2)cc1,,0.34955949,,,,383.152143532,3,2,8,1001.4039826651001,376.8857958033895
243418714.0,*CC(*)(C)C(=O)OCCOc1ccc(C(=O)Oc2ccc(OCCCC)cc2)cc1,,0.34294351,,,,398.172938552,2,3,12,1032.1748904914825,378.6881139962723
195313590.0,*CC(*)(C)C(=O)OCCOc1ccc(N=Nc2ccc(OC)cc2)cc1,,0.36003088,,,,340.14230712,2,2,9,863.175837967022,320.8433415329872
367099874.0,*CC(*)(C)C(=O)OCCOc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.35958926,,,,355.116820644,2,3,9,892.9793936308051,319.6310045659508
726324276.0,*CC(*)(C)C(=O)OCCS(=O)(=O)c1ccc(N=Nc2ccc(N(CC)CC)cc2)cc1,,0.37486297,,,,429.172227344,2,5,11,1032.6865071555478,392.08260233754567
1673426681.0,*CC(*)(C)C(=O)OCCS(=O)CC,,0.3575264,0.199,1.117069249,12.05051013,190.066365308,0,3,6,523.7578734026829,177.4671321231898
477797468.0,*CC(*)(C)C(=O)OCC[N+](=O)[O-],,,0.1895,1.159740176,14.1297443,159.053157768,0,3,5,423.0072080123057,139.31783049437908
317020980.0,*CC(*)(C)C(=O)OCC[N+](C)(C)CCCCCCC,,0.48837644,,,,256.22710562009,0,4,11,732.1389271537083,268.48883948159977
1340852987.0,*CC(*)(C)C(=O)OCC[N+](C)(C)CCCCS(=O)(=O)O,,0.45104433,,,,294.13697028808997,0,6,10,713.9768968014441,257.31418451335577
700619853.0,*CC(*)(C)C(=O)OCCc1ccc(N=Nc2ccc(OC(F)(F)F)cc2)cc1,,0.35475551,,,,378.11912706400005,2,4,8,910.2038244269786,330.16852797412497
360768817.0,*CC(*)(C)C(=O)OCCc1ccc(N=Nc2ccccc2)cc1,,0.3677443,,,,294.136827816,2,2,7,802.6245629024492,290.57184780808166
248016214.0,*CC(*)(C)C(=O)OCCc1ccccc1,,0.35596729,0.168,1.048543977,11.43837267,190.099379688,1,2,5,563.3641611680176,197.16448170254128
2052739724.0,*CC(*)(C)C(=O)OCCn1c2ccccc2c2cc(N=Nc3ccc([N+](=O)[O-])cc3)ccc21,,0.36133223,,,,428.14845511999994,4,5,8,1042.778617835229,388.2669431735759
440459365.0,*CC(*)(C)C(=O)OCCn1c2ccccc2c2cc(N=Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])ccc21,,0.37693372,,,,473.13353332799994,4,7,9,1096.3162722767267,408.4764016741162
29928066.0,*CC(*)(C)C(=O)OCCn1c2ccccc2c2ccccc21,,0.35181885,,,,279.12592878400005,3,3,5,728.3449331512403,273.7186746527268
1413837140.0,*CC(*)(C)C(=O)OCSC,,0.36623582,,,,146.04015056,0,2,4,425.26439227195056,141.5772283045166
639451609.0,*CC(*)(C)C(=O)OCc1c(Cl)cccc1Cl,,0.35787475,,,,244.00578492,1,3,4,600.4147418311701,215.30900795360023
630928117.0,*CC(*)(C)C(=O)OCc1c(F)cccc1F,,0.33933326,,,,212.064886,1,3,4,536.9610025012242,190.03559401533437
1935091006.0,*CC(*)(C)C(=O)OCc1cc(Cl)cc(Cl)c1,,0.35906953,,,,244.00578492,1,3,4,608.2988392193997,216.73745664302766
19303052.0,*CC(*)(C)C(=O)OCc1cc(Cl)ccc1Cl,,0.36119278,,,,244.00578492,1,3,4,600.9150237017403,216.8734731270668
326740697.0,*CC(*)(C)C(=O)OCc1cc(F)ccc1F,,0.34376939,,,,212.064886,1,3,4,536.4859021468648,190.42614747711778
789469220.0,*CC(*)(C)C(=O)OCc1ccc(C=CC(=O)C2c3ccccc3C(=O)c3ccccc32)cc1,,0.34725441,,,,422.15180918399994,4,5,7,1028.1183861857464,400.83737394967454
671188865.0,*CC(*)(C)C(=O)OCc1ccc(C=CC(=O)Oc2ccc(OC)cc2)cc1,,0.33755795,,,,352.13107374,2,3,8,921.5816212577744,336.82682765053926
1676853034.0,*CC(*)(C)C(=O)OCc1ccc(C=CC(=O)Oc2ccc3oc(=O)ccc3c2)cc1,,0.32586124,,,,390.11033829599995,3,3,7,932.338619479666,355.73921345007926
1896795195.0,*CC(*)(C)C(=O)OCc1ccc(Cl)c(Cl)c1,,0.35729851,,,,244.00578492,1,3,4,612.1888535607233,216.70533402608262
903431099.0,*CC(*)(C)C(=O)OCc1ccc(Cl)cc1,,0.35830867,,,,210.044757272,1,2,4,556.5104877292423,197.79835585954712
360823125.0,*CC(*)(C)C(=O)OCc1ccc(Cl)cc1Cl,,0.3570137,,,,244.00578492,1,3,4,611.6381134883355,217.6691103646839
1788326945.0,*CC(*)(C)C(=O)OCc1ccc(F)cc1F,,0.3435113,,,,212.064886,1,3,4,529.7751575569431,188.76178547637963
871802155.0,*CC(*)(C)C(=O)OCc1ccc(OCCOCC)c(OCCOCC)c1,,0.3637068,,,,352.188588616,1,3,14,915.581378648633,334.61946352007374
1474888709.0,*CC(*)(C)C(=O)OCc1ccc(OCCOCCOCC)c(OCCOCCOCC)c1,,0.35596618,,,,440.24101811199995,1,3,20,1115.6907312963474,413.23716616608954
1412223212.0,*CC(*)(C)C(=O)OCc1ccc(OCCOCCOCCOCC)c(OCCOCCOCCOCC)c1,,0.35316611,,,,528.293447608,1,3,26,1334.1000612849698,489.89989633204516
1133631248.0,*CC(*)(C)C(=O)OCc1ccc2c(c1)OCCOCCOCCOCCO2,,0.34634532,,,,366.1678531719999,2,2,4,870.3523176827255,332.59112835495375
1837536238.0,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CC,,0.3554716,,,,293.14157884800005,3,4,5,774.8824039033178,289.7841630910688
46067784.0,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CCCC,,0.3630391,,,,321.17287897600005,3,4,7,847.4161476338184,320.4505098649234
2124483443.0,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CCCCCC,,0.36971613,,,,349.20417910400005,3,4,9,923.6725213792967,349.8793538995453
1730293187.0,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CCCCCCCC,,0.36745632,,,,377.23547923200005,3,4,11,1001.4455309750114,380.50216645694377
1509773761.0,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CCCCCCCCCC,,0.37281948,,,,405.26677936000004,3,4,13,1079.7144883775009,412.9418968453977
1912083932.0,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CCCCCCCCCCCC,,0.37677964,,,,433.29807948800004,3,4,15,1147.524916038371,442.37126750560986
802993859.0,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CCCCCCCCCCCCCC,,0.37769725,,,,461.32937961600004,3,4,17,1249.8401760231236,473.9979100427338
1490863909.0,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CCCCCCCCCCCCCCCC,,0.37558543,,,,489.36067974400004,3,4,19,1299.5028782549768,503.0665631209915
1779443972.0,*CC(*)(C)C(=O)OCc1ccc[se]1,,0.35173384,,,,229.98460086,1,2,4,510.0015345358274,177.2221459201348
2038600003.0,*CC(*)(C)C(=O)OCc1cccc(Cl)c1,,0.3685976,,,,210.044757272,1,2,4,557.8363932924283,197.9891437930894
1112220366.0,*CC(*)(C)C(=O)OCc1cccc(Cl)c1Cl,,0.35611555,,,,244.00578492,1,3,4,596.5093668966273,215.48985712253278
368356823.0,*CC(*)(C)C(=O)OCc1cccc([N+](=O)[O-])c1,,,0.158,1.162628481,11.3618897,221.068807832,1,3,5,572.2297810633809,200.74838294767903
1814513311.0,*CC(*)(C)C(=O)OCc1ccccc1,,0.34737998,0.1755,1.051885651,12.3992761,176.083729624,1,2,4,508.9748918127664,179.78617958385638
1408229683.0,*CC(*)(C)C(=O)OCc1ccccc1Cl,,0.35759108,0.159,1.151611779,13.32041855,210.044757272,1,2,4,558.0115337979811,197.8050402799295
208448147.0,*CC(*)(C)C(=O)OCc1ccco1,,0.3375562,0.172,1.081813241,12.32614241,166.06299418,1,2,4,482.0783429371436,162.34877822103138
231567628.0,*CC(*)(C)C(=O)OCc1cccs1,,0.35173384,,,,182.04015056,1,2,4,499.44960550531835,173.7569926940876
941524634.0,*CC(*)(C)C(=O)OCc1ccsc1,,0.35367667,,,,182.04015056,1,2,4,509.1694677324982,174.26051991967475
565873116.0,*CC(*)(C)C(=O)O[Si](C)(C)C,,0.42890458,,,,158.076306218,0,4,3,478.62898625906263,161.93994646854603
1765927815.0,*CC(*)(C)C(=O)Oc1c(C(C)C)cccc1C(C)C,,0.3967853,,,,246.161979944,1,5,5,689.1201366025114,255.74590907422257
1726139010.0,*CC(*)(C)C(=O)Oc1c(C)cccc1C,,0.35811982,,,,190.099379688,1,3,3,546.9805803092717,196.35269128657782
109395625.0,*CC(*)(C)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,,0.36603626,0.083,1.354866985,14.15089535,331.8732178,1,6,3,681.5229753927147,253.73027961880987
